Type,Domain,Prefix,sbr-nl,local,xbrl
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-210,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-b6,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-170,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-120,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-b1,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-275,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-216,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-b14,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-660,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-160,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-b12,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-b3,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-145,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-b15,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-m1,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-274,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-215,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-c1,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-430,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines-270,False,True,False
roles,rj,urn:rj:linkrole:annual-reporting-guidelines404,False,True,False
roles,rj,http://www.xbrl.org/2003/role/link,False,False,True
roles,rj,http://www.xbrl.org/2003/role/terseLabel,False,False,True
roles,rj,http://www.xbrl.org/2008/role/link,False,False,True
roles,rj,http://www.xbrl.org/2008/role/reference,False,False,True
roles,rj,http://www.xbrl.org/2003/role/verboseLabel,False,False,True
roles,rj,http://www.xbrl.org/2003/role/label,False,False,True
roles,rj,http://www.xbrl.org/2003/role/totalLabel,False,False,True
roles,rj,http://www.xbrl.org/2009/role/negatedLabel,False,False,True
roles,rj,http://www.xbrl.org/2009/role/negatedTotalLabel,False,False,True
roles,rj,http://www.xbrl.org/2008/role/label,False,False,True
roles,rj,http://www.xbrl.org/2009/role/negatedTerseLabel,False,False,True
roles,rj,http://www.xbrl.org/2003/role/reference,False,False,True
roles,rj,http://www.xbrl.org/2003/role/documentation,False,False,True
roles,rj,http://www.nltaxonomie.nl/2016/labelrole/domainSpecificLabel,True,False,False
roles,rj,http://www.xbrl.org/2003/role/periodStartLabel,False,False,True
roles,rj,http://www.xbrl.org/2008/role/verboseLabel,False,False,True
roles,rj,http://www.xbrl.org/2003/role/periodEndLabel,False,False,True
roles,rj,http://www.xbrl.org/2003/role/labelLinkbaseRef,False,False,True
roles,rj,http://www.xbrl.org/2003/role/referenceLinkbaseRef,False,False,True
roles,rj,http://www.nltaxonomie.nl/2011/role/linkrole-info,True,False,False
roles,rj,http://www.xbrl.org/2003/role/definitionLinkbaseRef,False,False,True
roles,rj,http://www.xbrl.org/2003/role/presentationLinkbaseRef,False,False,True
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats-model-c,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats-model-k,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats-model-b,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats-model-r,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats-model-p,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats-model-q,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats-model-a,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats-model-e,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-article-10-takeover-directive,False,True,False
roles,jenv,urn:jenv:linkrole:dutch-civil-code-book2,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats-model-d,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats-model-i,False,True,False
roles,jenv,urn:jenv:linkrole:current-value-decree,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-credit-institutions,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats-model-l,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats-model-m,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats-model-f,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats-model-o,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats-model-n,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-implementation-disclosure-requirements-capital-requirements-directive,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats-model-s,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-financial-statements-formats-model-j,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-uniform-fiscal-valuation-principles,False,True,False
roles,jenv,urn:jenv:linkrole:decree-on-additional-regulations-for-the-management-report,False,True,False
roles,jenv,http://www.xbrl.org/2003/role/link,False,False,True
roles,jenv,http://www.xbrl.org/2003/role/periodEndLabel,False,False,True
roles,jenv,http://www.xbrl.org/2008/role/link,False,False,True
roles,jenv,http://www.xbrl.org/2003/role/labelLinkbaseRef,False,False,True
roles,jenv,http://www.xbrl.org/2003/role/referenceLinkbaseRef,False,False,True
roles,jenv,http://www.xbrl.org/2003/role/label,False,False,True
roles,jenv,http://www.xbrl.org/2003/role/verboseLabel,False,False,True
roles,jenv,http://www.xbrl.org/2003/role/totalLabel,False,False,True
roles,jenv,http://www.xbrl.org/2003/role/reference,False,False,True
roles,jenv,http://www.xbrl.org/2008/role/label,False,False,True
roles,jenv,http://www.xbrl.org/2009/role/negatedLabel,False,False,True
roles,jenv,http://www.xbrl.org/2009/role/negatedTotalLabel,False,False,True
roles,jenv,http://www.xbrl.org/2009/role/negatedTerseLabel,False,False,True
roles,jenv,http://www.xbrl.org/2003/role/periodStartLabel,False,False,True
roles,jenv,http://www.xbrl.org/2003/role/terseLabel,False,False,True
roles,jenv,http://www.xbrl.org/2003/role/documentation,False,False,True
roles,jenv,http://www.xbrl.org/2008/role/reference,False,False,True
roles,jenv,http://www.nltaxonomie.nl/2011/role/linkrole-info,True,False,False
roles,jenv,http://www.xbrl.org/2003/role/definitionLinkbaseRef,False,False,True
roles,jenv,http://www.xbrl.org/2003/role/presentationLinkbaseRef,False,False,True
roles,iasb,http://www.xbrl.org/2003/role/link,False,False,True
roles,iasb,http://www.xbrl.org/2003/role/commentaryGuidance,False,False,True
roles,iasb,http://www.xbrl.org/2003/role/documentation,False,False,True
roles,iasb,http://www.xbrl.org/2003/role/label,False,False,True
roles,iasb,http://www.xbrl.org/2009/role/negatedLabel,False,False,True
roles,iasb,http://www.xbrl.org/2003/role/periodStartLabel,False,False,True
roles,iasb,http://www.xbrl.org/2003/role/periodEndLabel,False,False,True
roles,iasb,http://www.xbrl.org/2003/role/totalLabel,False,False,True
roles,iasb,http://www.xbrl.org/2009/role/negatedTotalLabel,False,False,True
roles,iasb,http://www.xbrl.org/2003/role/terseLabel,False,False,True
roles,iasb,http://www.xbrl.org/2009/role/negatedTerseLabel,False,False,True
roles,iasb,http://www.xbrl.org/2009/role/netLabel,False,False,True
roles,iasb,http://www.xbrl.org/2009/role/negatedNetLabel,False,False,True
roles,ezk,urn:ezk:linkrole:dutch-corporate-governance-code,False,True,False
roles,ezk,http://www.xbrl.org/2003/role/link,False,False,True
roles,ezk,http://www.xbrl.org/2003/role/documentation,False,False,True
roles,ezk,http://www.xbrl.org/2008/role/link,False,False,True
roles,ezk,http://www.xbrl.org/2008/role/reference,False,False,True
roles,ezk,http://www.xbrl.org/2003/role/label,False,False,True
roles,ezk,http://www.xbrl.org/2008/role/label,False,False,True
roles,ezk,http://www.xbrl.org/2003/role/terseLabel,False,False,True
roles,ezk,http://www.xbrl.org/2003/role/labelLinkbaseRef,False,False,True
roles,ezk,http://www.xbrl.org/2003/role/referenceLinkbaseRef,False,False,True
roles,ezk,http://www.xbrl.org/2003/role/reference,False,False,True
roles,ezk,http://www.nltaxonomie.nl/2011/role/linkrole-info,True,False,False
roles,ezk,http://www.xbrl.org/2003/role/definitionLinkbaseRef,False,False,True
roles,ezk,http://www.xbrl.org/2003/role/presentationLinkbaseRef,False,False,True
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-nodim,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-pd,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-rn,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-pdp,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-tpfr,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-tbe,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-te,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-pp,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-tpdm,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-tpdmfr,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-ra,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-pc,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-enaw,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-ran,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-ew,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-ena,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-tb,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-pdhs,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dd_dimension-ps,False,True,False
roles,bd,http://www.xbrl.org/2003/role/link,False,False,True
roles,bd,http://www.xbrl.org/2003/role/label,False,False,True
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-pd,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-rn,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-pdp,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-tpfr,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-tbe,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-te,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-pp,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-tpdm,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-tpdmfr,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-ra,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-pc,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-enaw,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-ran,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-ew,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-ena,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-tb,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-pdhs,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-dm_domain-ps,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pd_tbe,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pdhs_tbe,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pdhs,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pd,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-ps,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pd_te,False,True,False
roles,bd,http://www.xbrl.org/2008/role/link,False,False,True
roles,bd,http://www.xbrl.org/2008/role/label,False,False,True
roles,bd,documentation,False,False,False
roles,bd,http://www.xbrl.org/2003/role/labelLinkbaseRef,False,False,True
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pd_rn,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pdp_rn_tpfr,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pp_tpfr,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pd_tpdm,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pdp_tpdmfr,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pd_ra_tpdm,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-c_pc_te,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pd_tpfr,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pdp_ra_tpdm,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-enaw_pdp,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pd_ran,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pp,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pd_rn_tpfr,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pd_tpdmfr,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pdp,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pd_rn_tpdm,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-c_pc_tbe,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-ew_pd,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pd_ra,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pdp_rn_tpdmfr,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-c_pc,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-ena_pp,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-ew_pp,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-ew_pdp,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-pd_rn_tpdmfr,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-te,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-tb,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-hd_cube-tbe,False,True,False
roles,bd,http://www.xbrl.org/2003/role/documentation,False,False,True
roles,bd,urn:bd:linkrole:bd-lr-def_genericdefinitionlink,False,True,False
roles,bd,http://www.xbrl.org/2003/role/referenceLinkbaseRef,False,False,True
roles,bd,http://www.xbrl.org/2003/role/reference,False,False,True
roles,bd,urn:bd:linkrole:bd-lr-pre_vpb-balans-resultatenrekening,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-pre_vpb-innovatiebox,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-pre_vpb-agrarische-activiteiten,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-pre_ihz-agrarische-activiteiten,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-pre_vpb-deelnemingen,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-pre_ihz-algemeen-deel,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-pre_ihz-vooringevulde-aangifte,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-pre_vpb-fiscale-eenheid,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-pre_opgaaf-intracommunautaire-prestaties,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-pre_vpb-buitenlandse-belastingplichtige,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-pre_ihz-voorblad,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-pre_ihz-winst-uit-zeescheepvaart,False,True,False
roles,bd,urn:bd:linkrole:bd-lr-pre_ihz-balans-resultatenrekening,False,True,False
